 ---
book	text	lemmata
943	kanikranti pavitre ā	kanikrad pavitra ā
943	yat akṣār ati devayuḥ	yat kṣar ati devayu
943	pavasva vājasātaye	pū vāja sāti
943	viprasya gṛṇataḥ vṛdhe	vipra gṛ vṛdh
943	soma rāsva suvīryam	soma rā su vīrya
 ---
944	pra naḥ indo mahe tane	pra mad indu mah tan
944	ūrmim na bibhrat arṣasi	ūrmi na bhṛ ṛṣ
944	abhi devān ayāsyaḥ	abhi deva ayāsya
944	matī juṣTaḥ dhiyā hitaḥ	mati juṣ dhī hi
944	somaḥ hinve parāvati	soma hi parāvat
944	viprasya dhārayā kaviḥ	vipra dhārā kavi
944	ayam deveṣu jāgṛviḥ	idam deva jāgṛvi
944	sutaḥ eti pavitre ā	su i pavitra ā
944	somaḥ yāti vicarṣaṇiḥ	soma yā vicarṣaṇi
944	sa naḥ pavasva vājayuḥ	tad mad pū vājayu
944	cakrāṇaḥ cārum adhvaram	kṛ cāru adhvara
944	barhiṣmān ā vivāsati	barhiṣmat ā vivās
944	sa naḥ bhagāya vāyave	tad mad bhaga vāyu
944	vipravīraḥ sadāvṛdhaḥ	vipra vīra sadāvṛdha
944	somaḥ deveṣu ā yamat	soma deva ā yam
944	sa naḥ adya vasuttaye	tad mad adya vasutti
944	kratuvit gātuvittamaḥ	kratu vid gātu vittama
944	vājam jeṣi śravaḥ bṛhat	vāja ji śravas bṛhat
 ---
945	sa pavasva madāya kam	tad pū mada kaṃ
945	nṛcakṣāḥ devavītaye	nṛ cakṣas deva vīti
945	indo indrāya pītaye	indu indra pā
945	sa naḥ arṣa abhi dūtyam	tad mad ṛṣ abhi dūtī
945	tvam indrāya tośase	tvad indra tuś
945	devān sakhibhyaḥ ā varam	deva sakhi ā vara
945	uta tvām aruṇam vayam	uta tvad aruṇa mad
945	gobhiḥ añjmaḥ madāya kam	go añj mada kaṃ
945	vi naḥ rāye duraḥ vṛdhi	vi mad rai dvār vṛ
945	ati ū pavitram akramīt	ati u pavitra kram
945	vājī dhuram na yāmani	vājin dhur na yāman
945	induḥ deveṣu patyate	indu deva paty
945	sam ī sakhāyaḥ asvaran	sam ī sakhi svar
945	vane krīLantam atyavim	vana krīḍ atyavi
945	indum nāvāḥ anūṣata	indu nāva nū
945	tayā pavasva dhārayā	tad pū dhārā
945	yayā pītaḥ vicakṣase	yad pā vicakṣ
945	indo stotre suvīryam	indu stotṛ su vīrya
 ---
946	asṛgran devavītaye	sṛj deva vīti
946	atyāsaḥ kṛtvyāḥ iva	atya kṛtvya iva
946	kṣarantaḥ parvatāvṛdhaḥ	kṣar parvatāvṛdh
946	pariṣkṛtāsaḥ indavaḥ	pariṣkṛ indu
946	yoṣā iva pitryāvatī	yoṣā iva pitryāvat
946	vāyum somāḥ asṛkṣata	vāyu soma sṛj
946	ete somāsaḥ indavaḥ	etad soma indu
946	prayasvantaḥ camū sutāḥ	prayasvat camū su
946	indram vardhanti karmabhiḥ	indra vṛdh karman
946	ā dhāvatā suhastyaḥ	ā dhāv suhastī
946	śukrā gṛbhṇīta manthinā	śukra grah manthin
946	gobhiḥ śrīṇīta matsaram	go śrī matsara
946	sa pavasva dhanaṁjaya	tad pū dhanaṃjaya
946	prayantā rādhasaḥ mahaḥ	prayantṛ rādhas mah
946	asmabhyam soma gātuvit	mad soma gātu vid
946	etam mṛjanti marjyam	etad mṛj mṛj
946	pavamānam daśa kṣipaḥ	pū daśan kṣip
946	indrāya matsaram madam	indra matsara mada
 ---
947	ayā somaḥ sukṛtyayā	idam soma su kṛtyā
947	mahaḥ cit abhi avardhata	maha cit abhi vṛdh
947	mandānaḥ ut vṛṣāyate	mad ud vṛṣāy
947	kṛtāni it asya kartvā	kṛ id idam kartva
947	cetante dasyutarhaṇā	cit dasyu tarhaṇa
947	ṛṇā ca dhṛṣṇuḥ cayate	ṛṇa ca dhṛṣṇu ci
947	āt somaḥ indriyaḥ rasaḥ	āt soma indriya rasa
947	vajraḥ sahasrasāḥ bhuvat	vajra sahasra sā bhū
947	uktham yat asya jāyate	uktha yat idam jan
947	svayam kaviḥ vidhartari	svayam kavi vidhartṛ
947	viprāya ratnam icchati	vipra ratna iṣ
947	yadī marmṛjyate dhiyaḥ	yadi marmṛj dhī
947	siṣāsatū rayīṇām	siṣāsatu rayi
947	vājeṣu arvatām iva	vāja arvant iva
947	bhareṣu jigyuṣām asi	bhara ji as
 ---
948	tam tvā nṛmṇāni bibhratam	tad tvad nṛmṇa bhṛ
948	sadhastheṣu mahaḥ divaḥ	sadhastha mah div
948	cārum sukṛtyayā īmahe	cāru su kṛtyā ī
948	saṁvṛktadhṛṣṇum ukthyam	saṃvṛj dhṛṣṇu ukthya
948	mahāmahivratam madam	mahat mahi vrata mada
948	śatam puraḥ rurukṣaṇim	śata pur rurukṣaṇi
948	ataḥ tvā rayim abhi	atas tvad rayi abhi
948	rājānam sukrato divaḥ	rājan su kratu div
948	suparṇaḥ avyathiḥ bharat	suparṇa avyathi bhṛ
948	viśvasmai it svar dṛśe	viśva id svar dṛś
948	sādhāraṇam rajasturam	sādhāraṇa rajastur
948	gopām ṛtasya viḥ bharat	gopā ṛta vi bhṛ
948	adhā hinvānaḥ indriyam	adha hi indriya
948	jyāyaḥ mahitvam ānaśe	jyāyas mahi tva aś
948	abhiṣTikṛt vicarṣaṇiḥ	abhiṣṭi kṛt vicarṣaṇi
 ---
949	pavasva vṛṣTim ā su naḥ	pū vṛṣṭi ā su mad
949	apām ūrmim divaḥ pari	ap ūrmi div pari
949	ayakṣmāḥ bṛhatīḥ iṣaḥ	ayakṣman bṛhat iṣ
949	tayā pavasva dhārayā	tad pū dhārā
949	yayā gāvaḥ iha āgaman	yad go iha gam
949	janyāsaḥ upa naḥ gṛham	janya upa mad gṛha
949	ghṛtam pavasva dhārayā	ghṛta pū dhārā
949	yajñeṣu devavītamaḥ	yajña deva vītama
949	asmabhyam vṛṣTim ā pava	mad vṛṣṭi ā pū
949	sa naḥ ūrje vi avyayam	tad mad ūrj vi avyaya
949	pavitram dhāva dhārayā	pavitra dhāv dhārā
949	devāsaḥ śṛṇavan hi kam	deva śru hi kaṃ
949	pavamānaḥ asiṣyadat	pū syand
949	rakṣāṁsi apajaṅghanat	rakṣas apajaṅghan
949	pratnavat rocayan rucaḥ	pratna vat rocay ruc
 ---
950	ut te śuṣmāsaḥ īrate	ud tvad śuṣma īr
950	sindhoḥ ūrmeḥ iva svanaḥ	sindhu ūrmi iva svana
950	vāṇasya codayā pavim	vāṇa coday pavi
950	prasave te ut īrate	prasava tvad ud īr
950	tisraḥ vācaḥ makhasyuvaḥ	tri vāc makhasyu
950	yat avye eṣi sānavi	yat avya i sānu
950	avyaḥ vāre pari priyam	avya vāra pari priya
950	harim hinvanti adribhiḥ	hari hi adri
950	pavamānam madhuścutam	pū madhuścut
950	ā pavasva madintama	ā pū madintama
950	pavitram dhārayā kave	pavitra dhārā kavi
950	arkasya yonim āsadam	arka yoni āsad
950	sa pavasva madintama	tad pū madintama
950	gobhiḥ añjānaḥ aktubhiḥ	go añj aktu
950	indo indrāya pītaye	indu indra pā
 ---
951	adhvaryo adribhiḥ sutam	adhvaryu adri su
951	somam pavitre ā sṛja	soma pavitra ā sṛj
951	punīhi indrāya pātave	pū indra pā
951	divaḥ pīyūṣam uttamam	div pīyūṣa uttama
951	somam indrāya vajriṇe	soma indra vajrin
951	sunotā madhumattamam	su madhumattama
951	tava tye indo andhasaḥ	tvad tya indu andhas
951	devāḥ madhoḥ vi aśnate	deva madhu vi aś
951	pavamānasya marutaḥ	pū marut
951	tvam hi soma vardhayan	tvad hi soma vardhay
951	sutaḥ madāya bhūrṇaye	su mada bhūrṇi
951	vṛṣan stotāram ūtaye	vṛṣan stotṛ ūti
951	abhi arṣa vicakṣaṇa	abhi ṛṣ vicakṣaṇa
951	pavitram dhārayā sutaḥ	pavitra dhārā su
951	abhi vājam uta śravaḥ	abhi vāja uta śravas
 ---
952	pari dyukṣaḥ sanadrayiḥ	pari dyukṣa san rayi
952	bharat vājam naḥ andhasā	bhṛ vāja mad andhas
952	suvānaḥ arṣa pavitre ā	su ṛṣ pavitra ā
952	tava pratnebhiḥ adhvabhiḥ	tvad pratna adhvan
952	avyaḥ vāre pari priyaḥ	avya vāra pari priya
952	sahasradhāraḥ yāt tanā	sahasra dhārā yā tan
952	caruḥ na yaḥ tam īṅkhaya	caru na yad tad īṅkhay
952	indo na dānam īṅkhaya	indu na dāna īṅkhay
952	vadhaiḥ vadhasno īṅkhaya	vadha vadhasnu īṅkhay
952	ni śuṣmam indo eṣām	ni śuṣma indu idam
952	puruhūta janānām	puru hvā jana
952	yaḥ asmān ādideśati	yad mad ādiś
952	śatam naḥ indo ūtibhiḥ	śata mad indu ūti
952	sahasram vā śucīnām	sahasra vā śuci
952	pavasva maṁhayadrayiḥ	pū maṃhay rayi
 ---
953	ut te śuṣmāsaḥ asthuḥ	ud tvad śuṣma sthā
953	rakṣaḥ bhindantaḥ adrivaḥ	rakṣas bhid adrivat
953	nudasva yāḥ parispṛdhaḥ	nud yad parispṛdh
953	ayā nijaghniḥ ojasā	idam nijaghni ojas
953	rathasaṁge dhane hite	ratha saṅga dhana dhā
953	stavai abibhyuṣā hṛdā	stu a bhī hṛd
953	asya vratāni na ādhṛṣe	idam vrata na ādhṛṣ
953	pavamānasya dūḍhyā	pū dūḍhya
953	ruja yaḥ tvā pṛtanyati	ruj yad tvad pṛtany
953	tam hinvanti madacyutam	tad hi madacyut
953	harim nadīṣu vājinam	hari nadī vājin
953	indum indrāya matsaram	indu indra matsara
 ---
954	asya pratnām anu dyutam	idam pratna anu dyut
954	śukram duduhre ahrayaḥ	śukra duh ahraya
954	payaḥ sahasrasām ṛṣim	payas sahasra sā ṛṣi
954	ayam sūryaḥ iva upadṛk	idam sūrya iva upadṛś
954	ayam sarāṁsi dhāvati	idam saras dhāv
954	sapta pravataḥ ā divam	saptan pravat ā div
954	ayam viśvāni tiṣThati	idam viśva sthā
954	punānaḥ bhuvanā upari	pū bhuvana upari
954	somaḥ devaḥ na sūryaḥ	soma deva na sūrya
954	pari naḥ devavītaye	pari mad deva vīti
954	vājān arṣasi gomataḥ	vāja ṛṣ gomat
954	punānaḥ indo indrayuḥ	pū indu indrayu
 ---
955	yavaṁyavam naḥ andhasā	yava yava mad andhas
955	puṣTampuṣTam pari srava	puṣṭa puṣṭa pari sru
955	soma viśvā ca saubhagā	soma viśva ca saubhaga
955	indo yathā tava stavaḥ	indu yathā tvad stava
955	yathā te jātam andhasaḥ	yathā tvad jāta andhas
955	ni barhiṣi priye sadaḥ	ni barhis priya sad
955	uta naḥ govit aśvavit	uta mad go vid aśva vid
955	pavasva soma andhasā	pū soma andhas
955	makṣūtamebhiḥ ahabhiḥ	makṣūtama aha
955	yaḥ jināti na jīyate	yad jyā na ji
955	hanti śatrum abhītya	han śatru abhī
955	sa pavasva sahasrajit	tad pū sahasra jit
 ---
956	pari somaḥ ṛtam bṛhat	pari soma ṛta bṛhat
956	āśuḥ pavitre arṣati	āśu pavitra ṛṣ
956	vighnan rakṣāṁsi devayuḥ	vihan rakṣas devayu
956	yat somaḥ vājam arṣati	yat soma vāja ṛṣ
956	śatam dhārāḥ apasyuvaḥ	śata dhārā apasyu
956	indrasya sakhyam āviśan	indra sakhya āviś
956	abhi tvā yoṣaṇaḥ daśa	abhi tvad yoṣan daśan
956	jāram na kanyā anūṣata	jāra na kanyā nū
956	mṛjyase soma sātaye	mṛj soma sāti
956	tvam indrāya viṣṇave	tvad indra viṣṇu
956	svāduḥ indo pari srava	svādu indu pari sru
956	nṛṛn stotṛṛn pāhi aṁhasaḥ	nṛ stotṛ pā aṃhas
 ---
957	pra te dhārāḥ asaścataḥ	pra tvad dhārā asaścat
957	divaḥ na yanti vṛṣTayaḥ	div na i vṛṣṭi
957	acchā vājam sahasriṇam	acchā vāja sahasrin
957	abhi priyāṇi kāvyā	abhi priya kāvya
957	viśvā cakṣāṇaḥ arṣati	viśva cakṣ ṛṣ
957	hariḥ tuñjānaḥ āyudhā	hari tuj āyudha
957	sa marmṛjānaḥ āyubhiḥ	tad marmṛj āyu
957	ibhaḥ rājā iva suvrataḥ	ibha rājan iva suvrata
957	śyenaḥ na vaṁsu sīdati	śyena na sad
957	sa naḥ viśvā divaḥ vasu	tad mad viśva div
957	uta u pṛthivyāḥ adhi	div pṛthivī adhi
957	punānaḥ indo ā bhara	pū indu ā bhṛ
 ---
958	tarat sa mandī dhāvati	tṛ tad mandin dhāv
958	dhārā sutasya andhasaḥ	dhārā su andhas
958	tarat sa mandī dhāvati	tṛ tad mandin dhāv
958	usrā veda vasūnām	usrā vid vasu
958	martasya devī avasaḥ	marta devī avas
958	tarat sa mandī dhāvati	tṛ tad mandin dhāv
958	dhvasrayoḥ puruṣantyoḥ	dhvasra puruṣanti
958	ā sahasrāṇi dadmahe	ā sahasra dā
958	tarat sa mandī dhāvati	tṛ tad mandin dhāv
958	ā yayoḥ triṁśatam tanā	ā yad triṃśat tan
958	sahasrāṇi ca dadmahe	sahasra ca dā
958	tarat sa mandī dhāvati	tṛ tad mandin dhāv
 ---
959	pavasva gojit aśvajit	pū go jit aśva jit
959	viśvajit soma raṇyajit	viśva jit soma raṇya jit
959	prajāvat ratnam ā bhara	prajāvat ratna ā bhṛ
959	pavasva adbhyaḥ adābhyaḥ	pū ap adābhya
959	pavasva oṣadhībhyaḥ	pū oṣadhī
959	pavasva dhiṣaṇābhyaḥ	pū dhiṣaṇā
959	tvam soma pavamānaḥ	tvad soma pū
959	viśvāni duritā tara	viśva durita tṛ
959	kaviḥ sīda ni barhiṣi	kavi sad ni barhis
959	pavamāna svar vidaḥ	pū svar vid
959	jāyamānaḥ abhavaḥ mahān	jan bhū mahat
959	indo viśvān abhi it asi	indu viśva abhi id as
 ---
960	pra gāyatreṇa gāyata	pra gāyatra gā
960	pavamānam vicarṣaṇim	pū vicarṣaṇi
960	indum sahasracakṣasam	indu sahasra cakṣas
960	tam tvā sahasracakṣasam	tad tvad sahasra cakṣas
960	atha u sahasrabharṇasam	atho sahasrabharṇas
960	ati vāram apāviṣuḥ	ati vāra pū
960	ati vārān pavamānaḥ asiṣyadat	ati vāra pū syand
960	kalaśān abhi dhāvati	kalaśa abhi dhāv
960	indrasya hārdi āviśan	indra hārdi āviś
960	indrasya soma rādhase	indra soma rādhas
960	śam pavasva vicarṣaṇe	śam pū vicarṣaṇi
960	prajāvat retaḥ ā bhara	prajāvat retas ā bhṛ
 ---
961	ayā vītī pari srava	idam vīti pari sru
961	yaḥ te indo madeṣu ā	yad tvad indu mada ā
961	avāhan navatīḥ nava	avahan navati navan
961	puraḥ sadyaḥ itthādhiye	pur sadyas divodāsa
961	divodāsāya śambaram	divodāsa śambara
961	adha tyam turvaśam yadum	adha tya turvaśa yadu
961	pari naḥ aśvam aśvavit	pari mad aśva aśva vid
961	gomat indo hiraṇyavat	gomat indu hiraṇyavat
961	kṣarā sahasriṇīḥ iṣaḥ	kṣar sahasrin iṣ
961	pavamānasya te vayam	pū tvad mad
961	pavitram abhyundataḥ	pavitra abhyund
961	sakhitvam ā vṛṇīmahe	sakhi tva ā vṛ
961	ye te pavitram ūrmayaḥ	yad tvad pavitra ūrmi
961	abhikṣaranti dhārayā	abhikṣar dhārā
961	tebhiḥ naḥ soma mṛLaya	tad mad soma mṛḍay
961	sa naḥ punānaḥ ā bhara	tad mad pū ā bhṛ
961	rayim vīravatīm iṣam	rayi vīravat iṣ
961	īśānaḥ soma viśvataḥ	īś soma viśvatas
961	etam u tyam daśa kṣipaḥ	etad u tya daśan kṣip
961	mṛjanti sindhumātaram	mṛj sindhu mātṛ
961	sam ādityebhiḥ akhyata	sam āditya khyā
961	sam indreṇa uta vāyunā	sam indra uta vāyu
961	sutaḥ eti pavitre ā	su i pavitra ā
961	sam sūryasya raśmibhiḥ	sam sūrya raśmi
961	sa naḥ bhagāya vāyave	tad mad bhaga vāyu
961	pūṣṇe pavasva madhumān	pūṣan pū madhumat
961	cāruḥ mitre varuṇe ca	cāru mitra varuṇa ca
961	uccā te jātam andhasaḥ	uccā tvad jāta andhas
961	divi sat bhūmī ā dade	div as bhūmi ā dā
961	ugram śarma mahi śravaḥ	ugra śarman mahi śravas
961	enā viśvāni aryaḥ ā	enad viśva ari ā
961	dyumnāni mānuṣāṇām	dyumna mānuṣa
961	siṣāsantaḥ vanāmahe	siṣās van
961	sa naḥ indrāya yajyave	tad mad indra yajyu
961	varuṇāya marudbhyaḥ	varuṇa marut
961	varivovit pari srava	varivas vid pari sru
961	upa u su jātam apturam	upa u su jan aptur
961	gobhiḥ bhaṅgam pariṣkṛtam	go bhaṅga pariṣkṛ
961	indum devāḥ ayāsiṣuḥ	indu deva yā
961	tam it vardhantu naḥ giraḥ	tad id vṛdh mad gir
961	vatsam saṁśiśvarīḥ iva	vatsa saṃśiśvan iva
961	yaḥ indrasya hṛdaṁsaniḥ	yad indra hṛdaṃsani
961	arṣā naḥ soma śam gave	ṛṣ mad soma śam go
961	dhukṣasva pipyuṣīm iṣam	duh pyā iṣ
961	vardhā samudram ukthyam	vṛdh samudra ukthya
961	pavamānaḥ ajījanat	pū jan
961	divaḥ citram na tanyatum	div citra na tanyatu
961	jyotiḥ vaiśvānaram bṛhat	jyotis vaiśvānara bṛhat
961	pavamānasya te rasaḥ	pū tvad rasa
961	madaḥ rājan aducchunaḥ	mada rājan aducchuna
961	vi vāram avyam arṣati	vi vāra avya ṛṣ
961	pavamāna rasaḥ tava	pū rasa tvad
961	dakṣaḥ vi rājati dyumān	dakṣa vi rāj dyumat
961	jyotiḥ viśvam svar dṛśe	jyotis viśva svar dṛś
961	yaḥ te madaḥ vareṇyaḥ	yad tvad mada vareṇya
961	tenā pavasva andhasā	tad pū andhas
961	devāvīḥ aghaśaṁsahā	devāvī agha śaṃsa han
961	jaghniḥ vṛtram amitriyam	jaghni vṛtra amitriya
961	sasniḥ vājam divedive	sasni vāja diva diva
961	goṣāḥ u aśvasāḥ asi	go sā u aśva sā as
961	sammiślaḥ aruṣaḥ bhava	sammiśla aruṣa bhū
961	sūpasthābhiḥ na dhenubhiḥ	su upastha na dhenu
961	sīdan śyenaḥ na yonim ā	sad śyena na yoni ā
961	sa pavasva yaḥ āvitha	tad pū yad av
961	indram vṛtrāya hantave	indra vṛtra han
961	vavrivāṁsam mahīḥ apaḥ	vṛ mahi ap
961	suvīrāsaḥ vayam dhanā	su vīra mad dhana
961	jayema soma mīḍhvaḥ	ji soma mīḍhvas
961	punānaḥ vardha naḥ giraḥ	pū vṛdh mad gir
961	tvotāsaḥ tava avasā	tvota tvad avas
961	syāma vanvantaḥ āmuraḥ	as van āmur
961	soma vrateṣu jāgṛhi	soma vrata jāgṛ
961	apaghnan pavate mṛdhaḥ	apahan pū mṛdh
961	apa somaḥ arāvṇaḥ	apa soma arāvan
961	gacchan indrasya niṣkṛtam	gam indra niṣkṛta
961	mahaḥ naḥ rāyaḥ ā bhara	mah mad rai ā bhṛ
961	pavamāna jahī mṛdhaḥ	pū han mṛdh
961	rāsva indo vīravat yaśaḥ	rā indu vīravat yaśas
961	na tvā śatam cana hrutaḥ	na tvad śata cana hrut
961	rādhaḥ ditsantam ā minan	rādhas dits ā mī
961	yat punānaḥ makhasyase	yat pū makhasy
961	pavasva indo vṛṣā sutaḥ	pū indu vṛṣan su
961	kṛdhī naḥ yaśasaḥ jane	kṛ mad yaśas jana
961	viśvāḥ apa dviṣaḥ jahi	viśva apa dviṣ han
961	asya te sakhye vayam	idam tvad sakhya mad
961	tava indo dyumne uttame	tvad indu dyumna uttama
961	sāsahyāma pṛtanyataḥ	sah pṛtany
961	yā te bhīmāni āyudhā	yad tvad bhīma āyudha
961	tigmāni santi dhūrvaṇe	tigma as dhvṛ
961	rakṣā samasya naḥ nidaḥ	rakṣ sama mad nid
 ---
962	ete asṛgram indavaḥ	etad sṛj indu
962	tiraḥ pavitram āśavaḥ	tiras pavitra āśu
962	viśvāni abhi saubhagā	viśva abhi saubhaga
962	vighnantaḥ duritā puru	vihan durita puru
962	sugā tokāya vājinaḥ	suga toka vājin
962	tanā kṛṇvantaḥ arvate	tan kṛ arvant
962	kṛṇvantaḥ varivaḥ gave	kṛ varivas go
962	abhi arṣanti suṣTutim	abhi ṛṣ suṣṭuti
962	iLām asmabhyam saṁyatam	iḍā mad saṃyat
962	asāvi aṁśuḥ madāya	su aṃśu mada
962	apsu dakṣaḥ giriṣThāḥ	ap dakṣa giriṣṭhā
962	śyenaḥ na yonim ā asadat	śyena na yoni āsad
962	śubhram andhaḥ devavātam	śubhra andhas deva van
962	apsu dhūtaḥ nṛbhiḥ sutaḥ	ap dhū nṛ su
962	svadanti gāvaḥ payobhiḥ	svad go payas
962	āt īm aśvam na hetāraḥ	āt īṃ aśva na hetṛ
962	aśūśubhan amṛtāya	śubh amṛta
962	madhvaḥ rasam sadhamāde	madhu rasa sadhamāda
962	yāḥ te dhārāḥ madhuścutaḥ	yad tvad dhārā madhuścut
962	asṛgram indo ūtaye	sṛj indu ūti
962	tābhiḥ pavitram ā asadaḥ	tad pavitra āsad
962	saḥ arṣa indrāya pītaye	tad ṛṣ indra pā
962	tiraḥ romāṇi avyayā	tiras roman avyaya
962	sīdan yonā vaneṣu ā	sad yoni vana ā
962	tvam indo pari srava	tvad indu pari sru
962	svādiṣThaḥ aṅgirobhyaḥ	svādiṣṭha aṅgiras
962	varivovit ghṛtam payaḥ	varivas vid ghṛta payas
962	ayam vicarṣaṇiḥ hitaḥ	idam vicarṣaṇi hi
962	pavamānaḥ sa cetati	pū tad cit
962	hinvānaḥ āpyam bṛhat	hi āpya bṛhat
962	eṣa vṛṣā vṛṣavrataḥ	etad vṛṣan vṛṣan vrata
962	pavamānaḥ aśastihā	pū aśasti han
962	karat vasūni dāśuṣe	kṛ vasu dāś
962	ā pavasva sahasriṇam	ā pū sahasrin
962	rayim gomantam aśvinam	rayi gomat aśvin
962	puruścandram puruspṛham	puru ścandra puruspṛh
962	eṣa sya pari sicyate	etad tya pari sic
962	marmṛjyamānaḥ āyubhiḥ	marmṛj āyu
962	urugāyaḥ kavikratuḥ	uru gāya kavi kratu
962	sahasrotiḥ śatāmaghaḥ	sahasra ūti śatāmagha
962	vimānaḥ rajasaḥ kaviḥ	vimā rajas kavi
962	indrāya pavate madaḥ	indra pū mada
962	girā jātaḥ iha stutaḥ	giri jan iha stu
962	induḥ indrāya dhīyate	indu indra dhā
962	viḥ yonā vasatau iva	vi yoni vasati iva
962	pavamānaḥ sutaḥ nṛbhiḥ	pū su nṛ
962	somaḥ vājam iva asarat	soma vāja iva sṛ
962	camūṣu śakmanā āsadam	camū śakman āsad
962	tam tripṛṣThe trivandhure	tad tri pṛṣṭha tri vandhura
962	rathe yuñjanti yātave	ratha yuj yā
962	ṛṣīṇām sapta dhītibhiḥ	ṛṣi saptan dhīti
962	tam sotāraḥ dhanaspṛtam	tad sotṛ dhana spṛt
962	āśum vājāya yātave	āśu vāja yā
962	harim hinota vājinam	hari hi vājin
962	āviśan kalaśam sutaḥ	āviś kalaśa su
962	viśvāḥ arṣan abhi śriyaḥ	viśva ṛṣ abhi śrī
962	śūraḥ na goṣu tiṣThati	śūra na go sthā
962	ā te indo madāya kam	ā tvad indu mada kaṃ
962	payaḥ duhanti āyavaḥ	payas duh āyu
962	devāḥ devebhyaḥ madhu	deva deva madhu
962	ā naḥ somam pavitre ā	ā mad soma pavitra ā
962	sṛjatā madhumattamam	sṛj madhumattama
962	devebhyaḥ devaśruttamam	deva deva śruttama
962	ete somāḥ asṛkṣata	etad soma sṛj
962	gṛṇānāḥ śravase mahe	gṛ śravas mah
962	madintamasya dhārayā	madintama dhārā
962	abhi gavyāni vītaye	abhi gavya vīti
962	nṛmṇā punānaḥ arṣasi	nṛmṇa pū ṛṣ
962	sanadvājaḥ pari srava	san vāja pari sru
962	uta naḥ gomatīḥ iṣaḥ	uta mad gomat iṣ
962	viśvāḥ arṣa pariṣTubhaḥ	viśva ṛṣ pariṣṭubh
962	gṛṇānaḥ jamadagninā	gṛ jamadagni
962	pavasva vācaḥ agriyaḥ	pū vāc agriya
962	soma citrābhiḥ ūtibhiḥ	soma citra ūti
962	abhi viśvāni kāvyā	abhi viśva kāvya
962	tvam samudriyāḥ apaḥ	tvad samudriya ap
962	agriyaḥ vācaḥ īrayan	agriya vāc īray
962	pavasva viśvamejaya	pū viśvamejaya
962	tubhya imā bhuvanā kave	tvad idam bhuvana kavi
962	mahimne soma tasthire	mahiman soma sthā
962	tubhyam arṣanti sindhavaḥ	tvad ṛṣ sindhu
